review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R9R5YSNHQ1D0,3.0,20.0,25.0,N,N
R2P4S9TUV0ZAZ,5.0,25.0,25.0,N,Y
R3V7Z6GPREAG2I,1.0,21.0,25.0,N,Y
R3EJ6223NHHAVB,2.0,15.0,25.0,N,Y
R3GU1MTD2CVQJG,5.0,23.0,25.0,N,Y
R2QS8FRWIA1FBQ,4.0,21.0,25.0,N,Y
RRYJ662859K0H,1.0,24.0,25.0,N,Y
R1ITJ7TOZWAB3B,5.0,24.0,25.0,N,Y
R1H7TRXNYFTU0W,3.0,22.0,25.0,N,Y
R6DFOWHIDRD8Q,2.0,22.0,25.0,N,Y
RK8QF3F8GCVTK,1.0,16.0,25.0,N,Y
R2AOHRZBN18D72,5.0,25.0,25.0,N,Y
R3VWRFF8940UY0,1.0,23.0,25.0,N,Y
RLPXECC8L86AJ,5.0,25.0,25.0,N,Y
R1FXHNAFCDLAZ3,2.0,22.0,25.0,N,Y
R26YN09A5J4HKU,5.0,23.0,25.0,N,Y
R5L279RD6U5GH,4.0,22.0,25.0,N,Y
R2QJ810U1EM9DV,2.0,20.0,25.0,N,Y
R1O0VXVZSPWRH0,1.0,24.0,25.0,N,N
R2NV7B4U1QXIQ2,4.0,25.0,25.0,N,Y
R2MJXD12XI5ZWJ,5.0,25.0,25.0,N,Y
R3GL6NNC2KJAJZ,4.0,21.0,25.0,N,Y
R2EBCYFSHEGSRJ,4.0,22.0,25.0,N,N
R1A7XBFBU6G65T,5.0,25.0,25.0,N,Y
R212LUNWYGB5TF,5.0,23.0,25.0,N,N
R2SDQ4WR9ZHGKB,5.0,23.0,25.0,N,Y
R3KWRFB6O5HH06,5.0,25.0,25.0,N,Y
R23HN9RZ3OO0HN,5.0,21.0,25.0,N,Y
R3Q0TINK6RMQLF,5.0,24.0,25.0,N,Y
RFQPANQ3PHSHC,5.0,23.0,25.0,N,Y
RY26AG64PGY80,3.0,23.0,25.0,N,N
R1W45M53A1Z1UX,5.0,22.0,25.0,N,Y
RC9D292Y0DQ1F,3.0,24.0,25.0,N,Y
R1T6BN0MEUYERB,5.0,24.0,25.0,N,N
RP6IH2BOI8FMS,1.0,18.0,25.0,N,Y
R5MWH5ZT9V6JE,5.0,24.0,25.0,N,Y
RQZNAQM0M70EH,3.0,21.0,25.0,N,Y
R26JWAW8SQV8F3,3.0,14.0,25.0,N,N
R2ZMF5E2SYTVQV,3.0,24.0,25.0,N,Y
R3KFG5598XUZPO,2.0,21.0,25.0,N,Y
R1NC8EM965I4JS,5.0,24.0,25.0,N,Y
R2RFDLD2AWBXMG,5.0,21.0,25.0,N,Y
R3EA9KCY3QFL47,5.0,23.0,25.0,N,Y
RM3J9TNRQUFWW,5.0,23.0,25.0,N,Y
R39M63PXQXZ034,3.0,25.0,25.0,N,Y
R3JM5PBG4M1905,5.0,20.0,25.0,N,N
RWF7GK1S5537I,4.0,24.0,25.0,N,Y
R2CU37WGE637SL,5.0,25.0,25.0,N,Y
R3J5BOH8NEN8DO,5.0,23.0,25.0,N,N
R2KTWBUNKURHSS,5.0,22.0,25.0,N,N
R2P1E53JZPBJFW,4.0,24.0,25.0,N,N
R36WFT796K546U,5.0,21.0,25.0,N,N
R15HHIVHARYK6Z,5.0,24.0,25.0,N,Y
R2CPYRJJRRTTK8,4.0,21.0,25.0,N,Y
RLSW0CZZ6JB8,5.0,23.0,25.0,N,Y
R3PLCTVBOTIO8R,4.0,21.0,25.0,N,Y
R2AHK1GVOG3HLZ,5.0,25.0,25.0,N,Y
R3TZILI6UJVGE9,5.0,23.0,25.0,N,Y
R2LXJN25ZAURWQ,5.0,24.0,25.0,N,Y
R3HXDKB6SZYU89,5.0,24.0,25.0,N,Y
R21EGYE0XZFT7K,1.0,23.0,25.0,N,N
RW1LY675RM56A,5.0,24.0,25.0,N,Y
R2M7XJLEJRFVTL,4.0,24.0,25.0,N,Y
R1FKKX87OJ6M9B,1.0,22.0,25.0,N,Y
R2UKT3HPZ24WJI,5.0,23.0,25.0,N,N
R390XMCO4II27K,1.0,23.0,25.0,N,Y
R144GOCUFYLWVW,3.0,22.0,25.0,N,Y
RGH0DKIL1UAEH,4.0,21.0,25.0,N,Y
R33FCS89P1V5TJ,4.0,23.0,25.0,N,Y
R3460DGQZFLT3A,5.0,23.0,25.0,N,Y
R5PIVJZSSAXW7,5.0,19.0,25.0,N,Y
R207NZRUK8JFTC,5.0,25.0,25.0,N,N
RDA3UHIRCD20O,5.0,23.0,25.0,N,Y
R1RXZ3XSSH2KD,5.0,22.0,25.0,N,Y
RLJII2YIPXBZG,5.0,25.0,25.0,N,Y
RP1L2VKZ7V9YZ,5.0,25.0,25.0,N,Y
R3KX3GA3VLR8SS,5.0,25.0,25.0,N,Y
R1EIINUE7WEFTV,4.0,20.0,25.0,N,Y
RZGLTQ1D1QG4V,1.0,23.0,25.0,N,Y
R1GCIL78DF0S57,3.0,23.0,25.0,N,N
R2S189D3D4BVQC,5.0,25.0,25.0,N,Y
R30N8VUTTO7TJT,4.0,20.0,25.0,N,Y
R467RBBGZX626,2.0,23.0,25.0,N,N
R2JUKPXXUUHF1F,5.0,25.0,25.0,N,Y
R3JOYMA3140KCA,2.0,23.0,25.0,N,Y
R1MWBGVMQ9N8CS,1.0,24.0,25.0,N,N
R2CGZ739OC29YF,5.0,22.0,25.0,N,N
R3SD60Y1ST9HE1,5.0,25.0,25.0,N,Y
RSSMNYSJXP5AQ,1.0,17.0,25.0,N,N
R3V7F6G5JQU3ZJ,1.0,24.0,25.0,N,Y
R3CXNL2TBEBP7U,1.0,19.0,25.0,N,N
RYATBNYWEIPZK,1.0,22.0,25.0,N,Y
RM3D9FA8BVKWC,3.0,25.0,25.0,N,Y
R39XUJSJKUPT7H,2.0,21.0,25.0,N,Y
R2TR5KDAJIZM7Q,5.0,22.0,25.0,N,Y
RW6FKZBHBC18Z,5.0,21.0,25.0,N,N
R19SPI7S2LHNIC,4.0,25.0,25.0,N,Y
R1UAV4O0QU6P5M,3.0,22.0,25.0,N,Y
R1XWED2AZNWX2D,1.0,22.0,25.0,N,N
RQYCS0QLP6P3G,5.0,24.0,25.0,N,Y
R3JPSK25122PIZ,5.0,24.0,25.0,N,Y
R3747RH6VBGJHQ,1.0,19.0,25.0,N,N
R1W6EIYQ5ZVMGJ,3.0,25.0,25.0,N,Y
R1L8MN2S4EXGT7,5.0,24.0,25.0,N,Y
R2PU3H3TEBU9XA,4.0,24.0,25.0,N,Y
R1OMY934KWD869,1.0,16.0,25.0,N,N
R2UGV1RF19I6IW,3.0,25.0,25.0,N,Y
R1101391FZL6RD,5.0,25.0,25.0,N,N
R3P2WIY4IYOQ0U,4.0,25.0,25.0,N,N
RCCFT27TG8SIG,5.0,25.0,25.0,N,Y
R80Q9YR0EJQVS,4.0,22.0,25.0,N,Y
R1QE9EC9EEVTKF,5.0,25.0,25.0,N,Y
RCQ1V7BFXP3H3,4.0,24.0,25.0,N,N
RWE9JT53RVYER,1.0,22.0,25.0,N,Y
R3NNXL1XSUYFLP,5.0,24.0,25.0,N,Y
R1039K2BE5IC4N,5.0,24.0,25.0,N,Y
R2VI3FA1B6MPN5,5.0,22.0,25.0,N,N
R2QKJRV4W646E2,1.0,25.0,25.0,N,Y
R1793XUVBT7FS1,5.0,25.0,25.0,N,Y
RXFT62CCX38CH,1.0,22.0,25.0,N,Y
RQDBOLAXS5P8N,4.0,24.0,25.0,N,N
RL5BOYS5UR4HR,5.0,25.0,25.0,N,Y
R3SVOW46D9LFWF,5.0,22.0,25.0,N,Y
RA7AQ4LWEHICF,5.0,21.0,25.0,N,Y
R3UIK2PMKTQQQT,1.0,22.0,25.0,N,Y
R2LYQ2JO6ZTNS8,3.0,24.0,25.0,N,Y
ROVYQ6KWML4IK,5.0,23.0,25.0,N,N
R9Z4ZBP3E777A,4.0,17.0,25.0,N,Y
R3GJVA0UJS0HD8,5.0,24.0,25.0,N,Y
R3GREXDLL3L4SG,5.0,23.0,25.0,N,Y
R166GWHR6TB7CI,1.0,21.0,25.0,N,Y
R8OP3YBA3CWOJ,4.0,25.0,25.0,N,Y
R1ET8T8VYOJOR2,5.0,24.0,25.0,N,Y
R193U6TWOALJQB,1.0,18.0,25.0,N,Y
R3PT4VO4I475OT,3.0,21.0,25.0,N,Y
RR0Y8YTAY1STT,3.0,23.0,25.0,N,Y
R3CQQYTIP39KQA,1.0,25.0,25.0,N,N
R2C942NI7XT07P,5.0,24.0,25.0,N,N
R28QO87PEUDSQN,1.0,23.0,25.0,N,N
R18PL03VIQ3VTI,4.0,22.0,25.0,N,Y
RT38TEK5KXBAT,1.0,25.0,25.0,N,N
R2M4RMWIBMA5D8,3.0,19.0,25.0,N,Y
R16R9PQZ95RJN9,3.0,18.0,25.0,N,Y
R1TAG9R9OBX9I8,2.0,23.0,25.0,N,Y
R3IFLUU74T42TI,2.0,23.0,25.0,N,Y
R1WETH7MC9N3XJ,5.0,23.0,25.0,N,Y
R1WI2H0NMMDFBV,5.0,23.0,25.0,N,Y
R1UUBSXRYU04RC,1.0,21.0,25.0,N,Y
R2BF0EF5L6ODKQ,5.0,25.0,25.0,N,Y
R1ENE62W83LRAF,4.0,25.0,25.0,N,Y
R2F7PEULHX16JV,4.0,23.0,25.0,N,Y
RKYKARB7TZ3DE,5.0,22.0,25.0,N,Y
R3L483M8KLYFYN,5.0,24.0,25.0,N,Y
RG7GOALB41HQM,5.0,25.0,25.0,N,Y
R2CVXAJD448C2K,1.0,17.0,25.0,N,Y
R1EPS1U0V3WXVR,4.0,23.0,25.0,N,Y
R2GRRUZPZF63N3,5.0,23.0,25.0,N,Y
R2NLBDT5NPFILO,3.0,22.0,25.0,N,Y
R2RT427WXKH25X,4.0,24.0,25.0,N,Y
R2YJIT8NITHZ4H,3.0,25.0,25.0,N,Y
RYELRYE9HUJ3F,4.0,25.0,25.0,N,Y
RXHJMHPTWEPH3,5.0,22.0,25.0,N,Y
R8RHP05O85PME,4.0,25.0,25.0,N,N
RZOC4AZACUYB7,3.0,22.0,25.0,N,Y
R2VCFVFZUVLZ8P,2.0,23.0,25.0,N,Y
R2G9MHJ2COVO4C,2.0,24.0,25.0,N,Y
R2BVS1IP885AEU,5.0,20.0,25.0,N,Y
R2Q6ZUZLEE8ZSC,5.0,18.0,25.0,N,Y
R1JONQIUK2B64P,5.0,24.0,25.0,N,Y
RECUWQKDZ4M34,4.0,22.0,25.0,N,Y
R1C3QVH9TCBGN2,5.0,25.0,25.0,N,Y
R2G2WBHG5KEAHC,5.0,24.0,25.0,N,Y
R204TQU45T6HCZ,3.0,21.0,24.0,N,Y
R2JWR0X01HWUD1,5.0,24.0,24.0,N,N
R2P5RCVG45VQ9H,1.0,22.0,24.0,N,N
R3R1T9ZK1OBU1O,5.0,22.0,24.0,N,Y
R1KZ80K4WJWIYL,4.0,22.0,24.0,N,Y
RMW3BQ4NH06YS,5.0,20.0,24.0,N,N
RYH9V36C16LR,5.0,21.0,24.0,N,Y
R3AD450EGP5JM3,1.0,22.0,24.0,N,Y
R3PX5X0B4HZO77,5.0,19.0,24.0,N,Y
R23O5G95SSWFT,1.0,21.0,24.0,N,Y
R1W7U63NIH8R7P,4.0,19.0,24.0,N,Y
R35YXFJ3UTWA9H,1.0,24.0,24.0,N,Y
RPCG3L29TKMPG,5.0,23.0,24.0,N,Y
R1LLB9OS3AHFDH,1.0,19.0,24.0,N,N
R3D94OGLBAZE4D,1.0,23.0,24.0,N,N
R10G6CHTQTN6UO,5.0,24.0,24.0,N,Y
RLZS58V2F957X,5.0,24.0,24.0,N,N
R29GVGEDT9OI9P,4.0,22.0,24.0,N,Y
RS2A960GGJRNZ,4.0,22.0,24.0,N,Y
R21WKS8YGYL2PW,5.0,24.0,24.0,N,Y
R23U25FWV5A9CH,2.0,23.0,24.0,N,Y
R3JUA3EBSZP0QU,5.0,21.0,24.0,N,N
R38ECD5MBQAFXD,4.0,19.0,24.0,N,Y
R33YPADQJDE36N,4.0,24.0,24.0,N,Y
R1WEGZBCB4K5TD,5.0,23.0,24.0,N,Y
RUBBVNQCSYCDF,5.0,23.0,24.0,N,Y
R27NUNDJ3QPLYY,5.0,23.0,24.0,N,Y
R2JQHVCQQU9I4Z,1.0,21.0,24.0,N,Y
R2UMNO03WCB7RG,4.0,21.0,24.0,N,Y
R2XSXSV2DHX3LA,5.0,24.0,24.0,N,Y
R14X2KI5SGVNTS,5.0,22.0,24.0,N,N
R2E9WQIRBJHF0U,5.0,21.0,24.0,N,Y
RFKZ3228D7XL8,4.0,23.0,24.0,N,Y
R2737VXNDT8E9Y,4.0,24.0,24.0,N,Y
R3B42ER9V4LQ5P,5.0,22.0,24.0,N,Y
R10N18W4815PG2,5.0,21.0,24.0,N,Y
RRQI29B26R0YU,5.0,24.0,24.0,N,Y
RHG4TBI8EGI4N,5.0,24.0,24.0,N,N
R2EE34QU9895RP,5.0,24.0,24.0,N,Y
R1Y0DH1MHO1J58,3.0,24.0,24.0,N,Y
R2Y2GEGSDSLYH7,1.0,23.0,24.0,N,N
RODY3VG42NKQ2,5.0,24.0,24.0,N,Y
RUTGONBFERLTY,1.0,23.0,24.0,N,N
R1SB8POQWWQF85,1.0,20.0,24.0,N,Y
R2RPVBSQIJYTF1,5.0,21.0,24.0,N,Y
R1F8JNEOUYVMG2,5.0,23.0,24.0,N,Y
R3G4ZCLNPLWR0U,3.0,22.0,24.0,N,N
R3M4B9L72CG9NW,3.0,19.0,24.0,N,Y
R2ITC6MJYDRR3S,1.0,23.0,24.0,N,Y
RQUE9TJPFQAHL,5.0,24.0,24.0,N,N
R2UJRKQ3X2Q33V,4.0,23.0,24.0,N,Y
R14M5HDEDIYHD9,5.0,23.0,24.0,N,Y
R24TXZBB0SKS9U,1.0,24.0,24.0,N,Y
RILGE4PDSBDHM,5.0,22.0,24.0,N,Y
REFSPDTA81L4P,2.0,22.0,24.0,N,Y
R39DK1QGS9MO7,1.0,23.0,24.0,N,Y
R3Q7T88V93TTMA,5.0,24.0,24.0,N,N
R1C94W80JOLKBJ,2.0,19.0,24.0,N,Y
R1COSF6Y8M1NC9,5.0,19.0,24.0,N,Y
R15ZJ9M09SW186,1.0,19.0,24.0,N,Y
R2YWXK8D8VMNG2,5.0,24.0,24.0,N,Y
R316K29VP6NFR4,1.0,23.0,24.0,N,N
R2CEKUYFT3HG2M,5.0,24.0,24.0,N,N
R2MZAUOESNQYJG,5.0,22.0,24.0,N,Y
R3LQJ05796MR2G,4.0,12.0,24.0,N,Y
R8EV3UQ5KIPVZ,4.0,24.0,24.0,N,Y
R2BR9DRTS4ZD5P,4.0,22.0,24.0,N,Y
RNRMRELFJ3MNZ,5.0,24.0,24.0,N,Y
R1UWPZEBK1N1KA,4.0,23.0,24.0,N,Y
RUXIU9FKGT1JD,4.0,24.0,24.0,N,Y
RWBSHAXV0U3Z6,1.0,23.0,24.0,N,Y
R1D79187Z5FRM9,5.0,22.0,24.0,N,Y
R66DJ3373YYW5,2.0,20.0,24.0,N,N
R31U8V3ZV7M64K,3.0,20.0,24.0,N,N
R3EUXDQLFN9VW8,5.0,20.0,24.0,N,Y
RHSOWNZSMV0F9,4.0,23.0,24.0,N,Y
RSIC16YMVVDED,5.0,22.0,24.0,N,Y
R171QOGAVC3MZ4,1.0,19.0,24.0,N,Y
R3Q56SQOLIVI4U,1.0,23.0,24.0,N,N
RA83GJXOXOF36,5.0,22.0,24.0,N,N
RXO90IBCAQM22,5.0,24.0,24.0,N,Y
R1DBY30QID0KQU,5.0,24.0,24.0,N,N
R2U7RFUJ3R70L8,3.0,23.0,24.0,N,Y
R30NOJ55U5DHNR,5.0,23.0,24.0,N,Y
R24APXRJ2HH7GX,5.0,24.0,24.0,N,Y
RQM1ART64HKZT,5.0,22.0,24.0,N,Y
R3W3QJMT0ZCKKA,5.0,24.0,24.0,N,Y
R3GXV3NQLOUTK0,1.0,20.0,24.0,N,Y
RT6W5N7XY3N2H,1.0,21.0,24.0,N,Y
RN81DBIO8JB8A,4.0,23.0,24.0,N,Y
R3OMY2CJ562OF4,5.0,23.0,24.0,N,N
R2L5XXGRT9FQH5,5.0,21.0,24.0,N,Y
R2O9FOCCR5GRFQ,4.0,22.0,24.0,N,Y
R3785WT9IUK6P6,5.0,24.0,24.0,N,Y
R1TPN8GFVMOV6M,4.0,22.0,24.0,N,Y
R311ASMPXTVUYP,4.0,22.0,24.0,N,Y
R253BCIGT05J43,4.0,24.0,24.0,N,Y
R275U6XMSB429J,5.0,18.0,24.0,N,Y
R2V4D1MHOC3ED2,1.0,23.0,24.0,N,Y
R5C7DJZ480UCE,1.0,24.0,24.0,N,Y
R3R9F0T0U76L4Q,4.0,24.0,24.0,N,Y
R1GHRZPG68FV3U,5.0,24.0,24.0,N,Y
RMNWZG16EYEC8,3.0,21.0,24.0,N,Y
R24V5O5UY6CIB2,5.0,23.0,24.0,N,Y
R91U58EI1GWLO,4.0,24.0,24.0,N,Y
RW433UZEFR19B,5.0,23.0,24.0,N,N
R37DLENYA34LQU,2.0,18.0,24.0,N,Y
R3M7X6WISSD3LB,3.0,22.0,24.0,N,Y
R32YT0F1MQQL9O,5.0,22.0,24.0,N,Y
R36LHZGI15Z9JA,1.0,18.0,24.0,N,Y
R3VE16MCTZEE4Q,5.0,22.0,24.0,N,Y
R37LY38K4ZCGV,1.0,22.0,24.0,N,Y
R14USL8DZ462QE,5.0,23.0,24.0,N,Y
R2H9I1DN126D08,1.0,23.0,24.0,N,Y
R190AN1BWIM2P8,4.0,21.0,24.0,N,Y
R38X7W4622IJER,4.0,23.0,24.0,N,Y
R17EEM19IQR1PQ,3.0,22.0,24.0,N,Y
RX7R6FQIVHD2X,5.0,22.0,24.0,N,N
R3R43FRAWS1B66,5.0,24.0,24.0,N,N
R2RQWGIVSA4E1T,5.0,24.0,24.0,N,Y
R8FI7Y6HANE3Q,5.0,24.0,24.0,N,Y
R2EA75QYB0YHQX,5.0,20.0,24.0,N,Y
RWRKZCCM6JDQZ,3.0,24.0,24.0,N,N
ROPCS5MB7OT6Y,5.0,22.0,24.0,N,Y
R2E3VO3RGV4FLZ,5.0,21.0,24.0,N,Y
RYURAHC3Z5PI3,4.0,24.0,24.0,N,N
R3C2GQONI2U9T6,5.0,24.0,24.0,N,Y
ROUF65PQF5EKD,5.0,23.0,24.0,N,Y
R4BZPXW3MWRCZ,2.0,23.0,24.0,N,Y
RB3KF3W5F1UG4,5.0,21.0,24.0,N,Y
R2PTLCRSPQ2BTT,5.0,23.0,24.0,N,N
R1GAFKL2IUAKTD,3.0,24.0,24.0,N,Y
R2I4D3WFSK7EI7,5.0,24.0,24.0,N,Y
RB5ITQVIXDLLH,5.0,21.0,24.0,N,Y
R2WG4U7OLMJHIB,2.0,23.0,24.0,N,Y
RMULB5GFH2ASX,1.0,16.0,24.0,N,N
R2XRS4NMPF0AY2,4.0,24.0,24.0,N,N
R3AAA9JOURF39O,5.0,24.0,24.0,N,Y
R2L4V1IL2VSHDQ,1.0,20.0,24.0,N,Y
R3JPENE5P9YRH3,5.0,21.0,24.0,N,Y
R5WZCKQ7OFUR6,5.0,23.0,24.0,N,N
R1I2N78MULT3T7,4.0,22.0,24.0,N,Y
R7040EAA2HERU,5.0,12.0,24.0,N,N
REI57RN0PXAD5,5.0,24.0,24.0,N,Y
R1LL1EJOSHE7C4,5.0,24.0,24.0,N,Y
R3TOKBP7779CW4,5.0,24.0,24.0,N,Y
RS59PSUIQ5BPS,5.0,21.0,24.0,N,Y
R1DU7JPGGIACNT,5.0,21.0,24.0,N,Y
RVZONI79C49GT,5.0,23.0,24.0,N,N
R2OOEHPBJENZD5,1.0,21.0,24.0,N,Y
RKY9T7PDMJ0FH,2.0,24.0,24.0,N,Y
R1MU97XFZAT52W,5.0,22.0,24.0,N,Y
R1TW0PO0JHJFDP,5.0,22.0,24.0,N,Y
RZFKGOBBG60J7,5.0,18.0,24.0,N,N
R2KZ4NM041ZSQD,2.0,23.0,24.0,N,Y
ROAAQBXE6EHM7,5.0,24.0,24.0,N,Y
R273Q52PLR9XRX,5.0,21.0,24.0,N,Y
R3QOKYKBRGDK6K,5.0,23.0,24.0,N,Y
RR6EATR7UFP5Y,1.0,20.0,24.0,N,Y
R1CZ2QW8QWR854,3.0,23.0,24.0,N,Y
R2HQ2OQ70P5F5Y,5.0,19.0,24.0,N,Y
RNJBQ4V3A4H1X,2.0,24.0,24.0,N,Y
R2SSZ28X7I3GOJ,5.0,23.0,24.0,N,Y
R2Z27O1UE1L6OB,5.0,22.0,24.0,N,Y
R1QH80NSN4BVIB,3.0,18.0,24.0,N,Y
R2U2T4UH8FDT5K,5.0,21.0,24.0,N,Y
RQSDUMDFHNL1I,5.0,24.0,24.0,N,Y
R3NR5BIIBSRM0B,5.0,20.0,24.0,N,Y
R3K87K5TBJDICO,5.0,24.0,24.0,N,Y
R36WYI162SLRQH,5.0,21.0,24.0,N,Y
RM8JG11LRC2FU,4.0,23.0,24.0,N,Y
RJSALIUB5AKFJ,3.0,19.0,24.0,N,N
R1H3CWOXK9UHCT,4.0,23.0,24.0,N,Y
R3LF4KLSQI7EP9,5.0,24.0,24.0,N,Y
R1BGRO1VR517OS,5.0,24.0,24.0,N,N
R1JQYVJSUZO156,4.0,22.0,24.0,N,Y
R2GJ2LP4WJZDCW,5.0,24.0,24.0,N,Y
R18LL23DCHA4ZA,1.0,17.0,24.0,N,Y
R2MMKE47J1V6O7,4.0,19.0,24.0,N,N
R3SKNU0DONCI50,5.0,24.0,24.0,N,N
R3SFHNHYDR0RYE,5.0,24.0,24.0,N,Y
R2O2BVMRDI45QQ,2.0,22.0,24.0,N,Y
R9YGMRBBTA4H,2.0,20.0,24.0,N,Y
R12C3AACK6VW3N,3.0,22.0,24.0,N,Y
R1XUPO6W0VGWE8,5.0,24.0,24.0,N,Y
RUUAZ0Y588OX1,5.0,23.0,24.0,N,Y
R3HK4MZR0HZIFY,5.0,21.0,24.0,N,Y
R3H4AP33PQONFX,4.0,23.0,24.0,N,N
R2XLKY18JHMQKD,1.0,24.0,24.0,N,Y
R2Y3Y4TH3ES40F,5.0,21.0,24.0,N,Y
RVNGCAA66C7PA,1.0,23.0,24.0,N,N
R2OVNHL7VEGSBT,1.0,22.0,24.0,N,N
R2B9D2EESNL8SC,1.0,23.0,24.0,N,Y
R1AXV2BHT5YBWM,4.0,22.0,24.0,N,N
R198NJCUJ2ZVBD,5.0,23.0,24.0,N,N
RF9H8S7UX2HPM,1.0,21.0,24.0,N,N
R33WAT6ATUJYCQ,5.0,18.0,24.0,N,Y
R1UOXZJJ097GWC,5.0,24.0,24.0,N,N
R2FB5DWWZRM9WC,4.0,22.0,24.0,N,Y
R36MC88K6NK0DC,5.0,24.0,24.0,N,Y
R1KOUQFCJWPYV0,5.0,22.0,24.0,N,Y
R1TKA0A2E845D8,3.0,24.0,24.0,N,N
RF3CMAJQG5YOB,5.0,23.0,24.0,N,Y
R1JCCF5STXMOE9,5.0,22.0,24.0,N,Y
R5ST9K3JJJ3UP,1.0,22.0,24.0,N,Y
RUIH16RE2HHDV,4.0,24.0,24.0,N,N
R1F1FI3033NZLK,5.0,22.0,24.0,N,Y
R33D5U97JECUNX,5.0,24.0,24.0,N,Y
R51F3U6I56IXH,4.0,22.0,24.0,N,Y
R1KZITQDY62G68,1.0,23.0,24.0,N,Y
R1Q9JLP6NCKTDF,2.0,24.0,24.0,N,Y
RWJ2A21275HW6,4.0,23.0,24.0,N,Y
RHY6BL6MDYUAO,1.0,22.0,24.0,N,Y
R1CK10NG5XB9D4,5.0,21.0,24.0,N,Y
R3IFGZUSTKKIZ7,3.0,22.0,24.0,N,Y
RNZ4PJBE9BF4O,5.0,23.0,24.0,N,Y
R2KJDO7BPKXE68,5.0,20.0,24.0,N,Y
RUZCDHBQSD6W4,1.0,21.0,24.0,N,Y
R7D1H50B2XK7V,5.0,21.0,24.0,N,Y
RPVER4K7XZQH1,4.0,24.0,24.0,N,Y
ROVRMF2UKC231,2.0,24.0,24.0,N,Y
REUJMCR5ETILP,5.0,24.0,24.0,N,Y
R2QCPP9XB9RFT,3.0,23.0,24.0,N,Y
R3V2T58EOUUY3C,4.0,24.0,24.0,N,Y
R1P76Z69VBH8IX,1.0,21.0,24.0,N,Y
R1IX9CVXPWSMO3,5.0,24.0,24.0,N,Y
R3B0FDW87HY1ZG,3.0,21.0,24.0,N,Y
R1ZIOZ869GGAFR,5.0,24.0,24.0,N,N
R19AIGLYOIO6NX,1.0,21.0,24.0,N,Y
R1C9OPI4SICJMH,5.0,22.0,24.0,N,Y
R3O96CLWJNR02Q,5.0,22.0,24.0,N,N
R3H8I1DMZ6VNIJ,5.0,23.0,24.0,N,Y
R22R0EG8579GWI,3.0,20.0,24.0,N,Y
R3KZS6B9LJEEMF,5.0,24.0,24.0,N,Y
R1IEXUU3WHBQEU,5.0,24.0,24.0,N,N
R7ISHVV8PB7R2,3.0,21.0,24.0,N,Y
RMHECZ5FHTBHQ,3.0,23.0,24.0,N,Y
R3PD0R8SESVKLS,5.0,23.0,24.0,N,Y
R3LV96Q1863T07,5.0,21.0,24.0,N,N
R3NYILG11GFLPJ,5.0,23.0,24.0,N,N
RQWMJI20SU2EP,4.0,23.0,24.0,N,Y
RZD8NQ5RVJRTT,3.0,14.0,24.0,N,Y
R3RUVVPWX916EY,5.0,24.0,24.0,N,Y
R1GXXYWYBLPZ7,2.0,16.0,24.0,N,Y
R1JQ73K10UHPY2,2.0,16.0,24.0,N,Y
RD7KJKQIN5J4O,4.0,23.0,24.0,N,Y
R11LEC3SE33DEL,5.0,23.0,24.0,N,Y
RXAMAFZWEBVDG,1.0,23.0,24.0,N,Y
R24CSEYRXQFLZF,3.0,23.0,24.0,N,Y
R38YMUOVRCMR8U,3.0,24.0,24.0,N,Y
RVP8CQQ5BA5MV,5.0,20.0,24.0,N,Y
R3UOHM7Y316DME,4.0,22.0,24.0,N,Y
R2G7LUAVDMIAJF,3.0,18.0,24.0,N,Y
R13PN44VMX1XRJ,5.0,22.0,24.0,N,Y
ROEBD01OH520C,4.0,23.0,24.0,N,Y
R2E9F5S3HBK1W,5.0,21.0,24.0,N,N
RSJ3U9NZWKSWC,2.0,23.0,24.0,N,Y
R2P5422P2CIRQ0,2.0,22.0,24.0,N,Y
R13T79ER9P24HY,5.0,22.0,23.0,N,Y
R3LXSP7H4UT47G,4.0,20.0,23.0,N,N
RX5D4ABMDB31Q,4.0,20.0,23.0,N,Y
R2B4274VHXZB5Z,1.0,16.0,23.0,N,Y
R23FXNGNN76FLV,5.0,23.0,23.0,N,Y
R17I537WCQANIS,5.0,22.0,23.0,N,Y
R2CZP4MRH66103,5.0,20.0,23.0,N,Y
RD9T1B9306OCT,3.0,21.0,23.0,N,Y
R2SZ51Z9K60ZSI,3.0,23.0,23.0,N,Y
R1ETMI2L4PLSWI,5.0,23.0,23.0,N,Y
RJZ0Q86DD5325,3.0,23.0,23.0,N,N
RNMUUS16Z7PBP,5.0,21.0,23.0,N,N
R34H0F3I0M3C9V,5.0,23.0,23.0,N,N
R2PFUDD0QNLE2R,5.0,21.0,23.0,N,N
R79CWSJ3JUC08,5.0,22.0,23.0,N,Y
R2WVV9LQKIVMOX,5.0,23.0,23.0,N,N
R6XTEZCSCUJ4J,5.0,20.0,23.0,N,Y
R3LZ57QGKRW66Z,4.0,21.0,23.0,N,Y
R1YE6T2KEA1UDK,5.0,21.0,23.0,N,Y
RQ3C3O4HG35GH,3.0,21.0,23.0,N,Y
R33VCIKO0QS6MV,5.0,23.0,23.0,N,Y
R2A8F2YMBP96X4,5.0,23.0,23.0,N,Y
R3KMWBKK1ZWL0I,5.0,20.0,23.0,N,Y
R3BP9J2UIMSRG6,4.0,22.0,23.0,N,Y
